x,y,z,name_tool,homepage,citations_per_year,relative_views
-0.192009615623,0.174666280646,-2.04020081718,MASS,http://bioinfo3d.cs.tau.ac.il/MASS,3.0,4
-1.98452170264,0.644128943987,-0.685254528187,ModLoop,http://salilab.org/modloop,19.0,4
0.482479416891,-0.234368917273,-0.437665075984,gff2aplot,http://genome.imim.es/software/gfftools/GFF2APLOT.html,0.0,4
-1.47868927675,0.428377002789,1.6606996015,MEGA2,http://www.megasoftware.net,0.0,4
-0.439376076553,-0.30122742301,-2.04366904339,Tricross,http://www.biosci.ohio-state.edu/~ray/bioinformatics/tricross.html,0.0,4
0.969967688559,-0.737988991789,0.462750530926,TreeSAAP,http://genome.cs.byu.edu/treesaap.htm,9.0,4
-0.565000661982,-0.266124898025,-2.04439892379,MINRMS,http://www.cgl.ucsf.edu/Research/minrms,2.0,4
-0.724205714034,-0.169189528578,-1.93630870924,BioQuery,http://www.bioquery.org,0.0,4
0.393767118278,0.0908691107807,2.02314171876,MARAN,http://www.esat.kuleuven.ac.be/maran/,1.0,4
1.70027369748,-0.982699082451,-0.157037720979,Ligand-Info,http://Ligand.Info,2.0,4
0.0168488682524,-0.536443402327,1.11561747664,eXPatGen,http://www.che.udel.edu/eXPatGen/,1.0,4
0.621847970419,-0.443968953808,0.369338145533,IRIS,http://www.iris.irri.org,1.0,4
-0.923652482333,-0.502676889402,0.635216735888,myGrid,http://www.mygrid.org.uk,5.0,4
-0.417470902353,0.115498875987,-1.36163793836,STRUCLA,http://asia.genesilico.pl/strucla/,0.0,4
-0.104048948919,-0.848176563182,-2.15119056018,Pandit,http://www.ebi.ac.uk/goldman-srv/pandit/,2.0,4
-0.603670049612,1.67560045418,-0.694066230228,ProSAT,http://projects.villa-bosch.de/mcm/database/prosat/,1.0,4
-0.276446042327,-0.697378542153,1.60273173272,SignalViewer,http://qge.fhcrc.org/signalviewer/,0.0,4
-0.175166476714,-0.332790772625,1.17391634708,EXPANDER,http://www.cs.tau.ac.il/~rshamir/expander/expander.html,13.0,4
0.451574828732,-1.07364844188,-2.10871075653,TREE-PUZZLE,http://www.tree-puzzle.de,0.0,4
-0.349217893292,2.12677716697,-0.227069738855,HMMTOP,http://www.enzim.hu/hmmtop,0.0,4
-1.83235162673,0.380899962182,-0.688479980592,PROMO,http://www.lsi.upc.es/~alggen/recerca/promo/figuraBioinformatics.html,24.0,4
